Date,Close
31-08-2017,277.35
30-08-2017,276.9
29-08-2017,276.7
28-08-2017,279.3
24-08-2017,280.45
23-08-2017,278.75
22-08-2017,274.1
21-08-2017,274.65
18-08-2017,278.65
17-08-2017,280.75
16-08-2017,282.9
14-08-2017,278.05
11/8/2017,280.65
10/8/2017,296.55
9/8/2017,302.2
8/8/2017,303.85
7/8/2017,311.1
4/8/2017,305.45
3/8/2017,300.75
2/8/2017,307.65
1/8/2017,308.8
31-07-2017,312.55
28-07-2017,299.2
27-07-2017,298.3
26-07-2017,295.75
25-07-2017,296.25
24-07-2017,294.45
21-07-2017,290.35
20-07-2017,290.65
19-07-2017,293.2
18-07-2017,290.45
17-07-2017,292.8
14-07-2017,291.6
13-07-2017,288.6
12/7/2017,287.4
11/7/2017,283.6
10/7/2017,285.55
7/7/2017,280.2
6/7/2017,280.9
5/7/2017,275
4/7/2017,273
3/7/2017,274.7
30-06-2017,273.6
29-06-2017,272.55
28-06-2017,276.4
27-06-2017,279.4
23-06-2017,288.85
22-06-2017,294.55
21-06-2017,290.2
20-06-2017,290
19-06-2017,288.5
16-06-2017,285.85
15-06-2017,284.05
14-06-2017,284.35
13-06-2017,283.8
12/6/2017,285.05
9/6/2017,288.5
8/6/2017,288.8
7/6/2017,290.75
6/6/2017,287.25
5/6/2017,287.35
2/6/2017,287.4
1/6/2017,287.35
31-05-2017,288.55
30-05-2017,288.8
29-05-2017,284.4
26-05-2017,288.45
25-05-2017,290
24-05-2017,283.15
23-05-2017,289.15
22-05-2017,294.4
19-05-2017,308.15
18-05-2017,302.95
17-05-2017,307.65
16-05-2017,307
15-05-2017,300.45
12/5/2017,297.15
11/5/2017,298
10/5/2017,294.6
9/5/2017,296
8/5/2017,298.65
5/5/2017,295.95
4/5/2017,298.8
3/5/2017,289.35
2/5/2017,288.25
28-04-2017,289.45
27-04-2017,281.95
26-04-2017,286.4
25-04-2017,286
24-04-2017,285.55
21-04-2017,282.15
20-04-2017,284.9
19-04-2017,284.2
18-04-2017,290.15
17-04-2017,289.65
13-04-2017,291
12/4/2017,290.1
11/4/2017,293.7
10/4/2017,289
7/4/2017,289.4
6/4/2017,292.7
5/4/2017,296.7
3/4/2017,293.15
31-03-2017,292.6
30-03-2017,290
29-03-2017,287.75
28-03-2017,282.15
27-03-2017,279.35
24-03-2017,276.05
23-03-2017,268.5
22-03-2017,267.65
21-03-2017,272.3
20-03-2017,274
17-03-2017,274.1
16-03-2017,278.95
15-03-2017,277.4
14-03-2017,274.7
10/3/2017,272.05
9/3/2017,273.2
8/3/2017,269.7
7/3/2017,268.05
6/3/2017,269.9
3/3/2017,265.15
2/3/2017,267
1/3/2017,271.95
28-02-2017,269.2
27-02-2017,268.15
23-02-2017,270.5
22-02-2017,271.8
21-02-2017,270.65
20-02-2017,269.25
17-02-2017,268.8
16-02-2017,270.4
15-02-2017,268.65
14-02-2017,270.5
13-02-2017,271.4
10/2/2017,276.25
9/2/2017,275.85
8/2/2017,277.3
7/2/2017,277.5
6/2/2017,277.05
3/2/2017,277.4
2/2/2017,272.7
1/2/2017,270.3
31-01-2017,260
30-01-2017,263
27-01-2017,266.5
25-01-2017,259.3
24-01-2017,254.7
23-01-2017,254.1
20-01-2017,251
19-01-2017,258.3
18-01-2017,257.6
17-01-2017,256.15
16-01-2017,255.75
13-01-2017,250.9
12/1/2017,251.1
11/1/2017,251.9
10/1/2017,247.85
9/1/2017,247
6/1/2017,245.95
5/1/2017,245.45
4/1/2017,242.9
3/1/2017,244.85
2/1/2017,243.6
30-12-2016,249.75
29-12-2016,247.55
28-12-2016,247.25
27-12-2016,248.7
26-12-2016,244.1
23-12-2016,249.25
22-12-2016,249.75
21-12-2016,255.15
20-12-2016,254.55
19-12-2016,261.4
16-12-2016,264.75
15-12-2016,265
14-12-2016,262.7
13-12-2016,265.5
12/12/2016,263.4
9/12/2016,266
8/12/2016,259.75
7/12/2016,255.35
6/12/2016,259.15
5/12/2016,256.7
2/12/2016,254.4
1/12/2016,255.75
30-11-2016,258.4
29-11-2016,252.95
28-11-2016,253.6
25-11-2016,260.95
24-11-2016,261.7
23-11-2016,258.75
22-11-2016,257.4
21-11-2016,257.75
18-11-2016,275.7
17-11-2016,277.65
16-11-2016,277.15
15-11-2016,278.1
11/11/2016,272.9
10/11/2016,281.6
9/11/2016,259.75
8/11/2016,252.6
7/11/2016,252.7
4/11/2016,242.85
3/11/2016,245.65
2/11/2016,251.3
1/11/2016,258.4
30-10-2016,257.85
28-10-2016,257.85
27-10-2016,255.05
26-10-2016,259.05
25-10-2016,261.3
24-10-2016,262.85
21-10-2016,258.4
20-10-2016,259.95
19-10-2016,254.8
18-10-2016,256.9
17-10-2016,253.1
14-10-2016,251.9
13-10-2016,249.7
10/10/2016,256
7/10/2016,258.25
6/10/2016,256.85
5/10/2016,260.55
4/10/2016,259.25
3/10/2016,255.2
30-09-2016,250.7
29-09-2016,247.15
28-09-2016,253.5
27-09-2016,248.95
26-09-2016,251.65
23-09-2016,254.4
22-09-2016,257.35
21-09-2016,251.35
20-09-2016,254.25
19-09-2016,255.65
16-09-2016,254.4
15-09-2016,255.8
14-09-2016,257.6
12/9/2016,252.7
9/9/2016,264
8/9/2016,267.95
7/9/2016,266.55
6/9/2016,259.45
2/9/2016,254.35
1/9/2016,251.75
31-08-2016,252.55
30-08-2016,252.2
29-08-2016,248.75
26-08-2016,246.7
25-08-2016,250.05
24-08-2016,254.65
23-08-2016,254.6
22-08-2016,254.95
19-08-2016,258.5
18-08-2016,248.2
17-08-2016,246.25
16-08-2016,246.45
12/8/2016,243.2
11/8/2016,226.95
10/8/2016,231.5
9/8/2016,234.6
8/8/2016,233.05
5/8/2016,232.8
4/8/2016,225.55
3/8/2016,226.55
2/8/2016,227.85
1/8/2016,227.45
29-07-2016,229.05
28-07-2016,230.95
27-07-2016,228.65
26-07-2016,226.5
25-07-2016,229.85
22-07-2016,223.45
21-07-2016,225.6
20-07-2016,230.9
19-07-2016,229.7
18-07-2016,228.6
15-07-2016,231.5
14-07-2016,231.75
13-07-2016,227.2
12/7/2016,226.45
11/7/2016,224.6
8/7/2016,218.4
7/7/2016,220.5
5/7/2016,223
4/7/2016,222.85
1/7/2016,219.65
30-06-2016,218.65
29-06-2016,217.2
28-06-2016,216.3
27-06-2016,217.1
24-06-2016,211.25
23-06-2016,217.4
22-06-2016,212.8
21-06-2016,213.9
20-06-2016,215.8
17-06-2016,213.4
16-06-2016,215.7
15-06-2016,215.65
14-06-2016,207.55
13-06-2016,202.2
10/6/2016,206.2
9/6/2016,210
8/6/2016,210.4
7/6/2016,209.8
6/6/2016,199.05
3/6/2016,196.5
2/6/2016,200.55
1/6/2016,197.9
31-05-2016,204.85
30-05-2016,198.65
27-05-2016,195.55
26-05-2016,183.75
25-05-2016,175.15
24-05-2016,169.55
23-05-2016,168.95
20-05-2016,171.45
19-05-2016,172.9
18-05-2016,180.2
17-05-2016,177.05
16-05-2016,177.2
13-05-2016,185
12/5/2016,188.4
11/5/2016,184.95
10/5/2016,189.3
9/5/2016,188.65
6/5/2016,184.4
5/5/2016,180.45
4/5/2016,180.1
3/5/2016,184.2
2/5/2016,186.4
29-04-2016,188.95
28-04-2016,192.15
27-04-2016,196.5
26-04-2016,200.85
25-04-2016,197.3
22-04-2016,199.9
21-04-2016,194.2
20-04-2016,187.3
18-04-2016,186.85
13-04-2016,191.75
12/4/2016,187.7
11/4/2016,188.15
8/4/2016,183.1
7/4/2016,182.1
6/4/2016,183.95
5/4/2016,184.5
4/4/2016,195
1/4/2016,195.7
31-03-2016,194.3
30-03-2016,197.55
29-03-2016,189.5
28-03-2016,188.45
23-03-2016,196.8
22-03-2016,197.4
21-03-2016,196.65
18-03-2016,191.05
17-03-2016,186.15
16-03-2016,185.1
15-03-2016,185.25
14-03-2016,181.9
11/3/2016,180.35
10/3/2016,180.65
9/3/2016,183.45
8/3/2016,183.65
4/3/2016,188.4
3/3/2016,182.5
2/3/2016,180.85
1/3/2016,162.2
29-02-2016,158.4
26-02-2016,156.25
25-02-2016,151.9
24-02-2016,156.7
23-02-2016,158.45
22-02-2016,164.95
19-02-2016,164.65
18-02-2016,159.55
17-02-2016,159.15
16-02-2016,156.4
15-02-2016,167.25
12/2/2016,154.95
11/2/2016,154.2
10/2/2016,158.95
9/2/2016,167
8/2/2016,172.05
5/2/2016,168.2
4/2/2016,163.05
3/2/2016,166.05
2/2/2016,169.45
1/2/2016,172.9
29-01-2016,179.95
28-01-2016,185.35
27-01-2016,184.3
25-01-2016,182.9
22-01-2016,184.3
21-01-2016,175.85
20-01-2016,173.7
19-01-2016,183.1
18-01-2016,181.1
15-01-2016,184.75
14-01-2016,195.8
13-01-2016,200.95
12/1/2016,199.85
11/1/2016,204.3
8/1/2016,208.95
7/1/2016,209.55
6/1/2016,217
5/1/2016,218.25
4/1/2016,220.95
1/1/2016,227.65
31-12-2015,224.4
30-12-2015,225.8
29-12-2015,228.5
28-12-2015,228.85
24-12-2015,228.65
23-12-2015,229.9
22-12-2015,228.3
21-12-2015,230.35
18-12-2015,226.65
17-12-2015,231
16-12-2015,227.3
15-12-2015,226.1
14-12-2015,226.5
11/12/2015,227.1
10/12/2015,231.95
9/12/2015,234.35
8/12/2015,235.9
7/12/2015,239.15
4/12/2015,240.95
3/12/2015,241.15
2/12/2015,244.75
1/12/2015,249.3
30-11-2015,250.45
27-11-2015,249.55
26-11-2015,242.75
24-11-2015,241.5
23-11-2015,242.9
20-11-2015,243
19-11-2015,243.85
18-11-2015,241.05
17-11-2015,248
16-11-2015,247.95
13-11-2015,240.2
11/11/2015,243.25
10/11/2015,241.3
9/11/2015,246.1
6/11/2015,243.25
5/11/2015,234.2
4/11/2015,238.45
3/11/2015,236.2
2/11/2015,236.9
30-10-2015,237.2
29-10-2015,237.1
28-10-2015,242
27-10-2015,248.65
26-10-2015,251.15
23-10-2015,252.85
21-10-2015,249.7
20-10-2015,254.45
19-10-2015,254.5
16-10-2015,254.9
15-10-2015,248.95
14-10-2015,244.25
13-10-2015,243.4
12/10/2015,244.5
9/10/2015,243.2
8/10/2015,243.35
7/10/2015,243.35
6/10/2015,240.25
5/10/2015,239.85
1/10/2015,235.4
30-09-2015,237.25
29-09-2015,242
28-09-2015,239.55
24-09-2015,239.15
23-09-2015,240.1
22-09-2015,237.9
21-09-2015,245.15
