Date,Close
,
19-09-2018,1831.15
18-09-2018,1856.15
17-09-2018,1878.6
14-09-2018,1926.25
12/9/2018,1877.3
11/9/2018,1865.5
10/9/2018,1883.8
7/9/2018,1924.9
6/9/2018,1954.5
5/9/2018,1939.85
4/9/2018,1955.05
3/9/2018,1939.65
31-08-2018,1931.5
30-08-2018,1933.65
29-08-2018,1950.15
28-08-2018,1952.45
27-08-2018,1923.95
24-08-2018,1918.7
23-08-2018,1906.1
21-08-2018,1912.7
20-08-2018,1920.05
17-08-2018,1883.6
16-08-2018,1890.9
14-08-2018,1941.65
13-08-2018,1946.2
10/8/2018,1975.4
9/8/2018,1977.55
8/8/2018,1980.8
7/8/2018,1972
6/8/2018,1975.6
3/8/2018,1974.35
2/8/2018,1932.65
1/8/2018,1970.05
31-07-2018,1994.75
30-07-2018,2028.05
27-07-2018,2044.45
26-07-2018,2023.8
25-07-2018,2000.4
24-07-2018,1979.2
23-07-2018,1966.6
20-07-2018,1975.2
19-07-2018,1989.3
18-07-2018,2008.25
17-07-2018,1990.05
16-07-2018,1991.55
13-07-2018,1972.9
12/7/2018,1961.75
11/7/2018,1928.2
10/7/2018,1939.2
9/7/2018,1909.7
6/7/2018,1915.75
5/7/2018,1931.6
4/7/2018,1922.85
3/7/2018,1883.45
2/7/2018,1894.1
29-06-2018,1907.35
28-06-2018,1879.05
27-06-2018,1907
26-06-2018,1913.4
25-06-2018,1893.65
22-06-2018,1902.4
21-06-2018,1855.25
20-06-2018,1846.55
19-06-2018,1826.7
18-06-2018,1824.75
15-06-2018,1831.75
14-06-2018,1833.35
13-06-2018,1830.3
12/6/2018,1847.8
11/6/2018,1839.45
8/6/2018,1840.2
7/6/2018,1866.8
6/6/2018,1854.65
5/6/2018,1847.05
4/6/2018,1832.7
1/6/2018,1843.35
31-05-2018,1828.5
30-05-2018,1792.9
29-05-2018,1810.15
28-05-2018,1830.35
25-05-2018,1820
24-05-2018,1806.05
23-05-2018,1783.9
22-05-2018,1809.85
21-05-2018,1820.15
18-05-2018,1857.25
17-05-2018,1875.05
16-05-2018,1914.85
15-05-2018,1929.9
14-05-2018,1929.9
11/5/2018,1921.2
10/5/2018,1895.95
9/5/2018,1896.3
8/5/2018,1904.8
7/5/2018,1914
4/5/2018,1912.05
3/5/2018,1922.9
2/5/2018,1910.5
30-04-2018,1884.65
27-04-2018,1857.85
26-04-2018,1855.95
25-04-2018,1849.35
24-04-2018,1853.35
23-04-2018,1831
20-04-2018,1831.65
19-04-2018,1864.45
18-04-2018,1876.6
17-04-2018,1889.95
16-04-2018,1870.7
13-04-2018,1840.6
12/4/2018,1828.4
11/4/2018,1813.7
10/4/2018,1821.75
9/4/2018,1836.6
6/4/2018,1829.6
5/4/2018,1822.7
4/4/2018,1803.25
3/4/2018,1830.1
2/4/2018,1838.1
28-03-2018,1824.4
27-03-2018,1821.95
26-03-2018,1832.6
23-03-2018,1785.15
22-03-2018,1808.55
21-03-2018,1818.85
20-03-2018,1800
19-03-2018,1775.45
16-03-2018,1790.8
15-03-2018,1830.1
14-03-2018,1846.3
13-03-2018,1863.25
12/3/2018,1854.95
9/3/2018,1818.45
8/3/2018,1797.5
7/3/2018,1761.85
6/3/2018,1762.05
5/3/2018,1790.5
1/3/2018,1812.65
28-02-2018,1814.75
27-02-2018,1827.45
26-02-2018,1842.75
23-02-2018,1824.05
22-02-2018,1817.75
21-02-2018,1824.1
20-02-2018,1809.15
19-02-2018,1811.3
16-02-2018,1816.1
15-02-2018,1830
14-02-2018,1813.8
12/2/2018,1805.4
9/2/2018,1773.2
8/2/2018,1811.7
7/2/2018,1784.9
6/2/2018,1788.9
5/2/2018,1825.95
2/2/2018,1903.3
1/2/2018,1967.55
31-01-2018,1955.7
30-01-2018,1933.25
29-01-2018,1953.25
25-01-2018,1902.55
24-01-2018,1907.95
23-01-2018,1881.75
22-01-2018,1874.15
19-01-2018,1900.45
18-01-2018,1897
17-01-2018,1859.95
16-01-2018,1848.7
15-01-2018,1869.95
12/1/2018,1761.25
11/1/2018,1740.8
10/1/2018,1725.35
9/1/2018,1735.55
8/1/2018,1738.9
5/1/2018,1725.95
4/1/2018,1705.5
3/1/2018,1700.9
2/1/2018,1702.05
1/1/2018,1687.35
29-12-2017,1710.4
28-12-2017,1694.5
27-12-2017,1708
26-12-2017,1709.1
22-12-2017,1708.35
21-12-2017,1702.15
20-12-2017,1692.9
19-12-2017,1709.7
18-12-2017,1718.1
15-12-2017,1722.85
14-12-2017,1709.5
13-12-2017,1697.45
12/12/2017,1710.55
11/12/2017,1710.9
8/12/2017,1677.25
7/12/2017,1656.15
6/12/2017,1648.95
5/12/2017,1678.75
4/12/2017,1679.55
1/12/2017,1659.25
30-11-2017,1677.85
29-11-2017,1702.9
28-11-2017,1725.55
27-11-2017,1711.2
24-11-2017,1710.15
23-11-2017,1703.25
22-11-2017,1718.3
21-11-2017,1692.45
20-11-2017,1690.15
17-11-2017,1701
16-11-2017,1663.95
15-11-2017,1651.9
14-11-2017,1662.65
13-11-2017,1671.1
10/11/2017,1707.75
9/11/2017,1725.9
8/11/2017,1747.05
7/11/2017,1764.25
6/11/2017,1784.3
3/11/2017,1775.35
2/11/2017,1761.5
1/11/2017,1751.35
31-10-2017,1707.35
30-10-2017,1705.5
27-10-2017,1698
26-10-2017,1688.55
25-10-2017,1677.9
24-10-2017,1722.7
23-10-2017,1720.9
19-10-2017,1747.45
18-10-2017,1752.1
17-10-2017,1759.65
16-10-2017,1763.9
13-10-2017,1765.3
12/10/2017,1755.2
11/10/2017,1750.25
10/10/2017,1744.7
9/10/2017,1749.65
6/10/2017,1740
5/10/2017,1752.4
4/10/2017,1767.75
3/10/2017,1762.55
29-09-2017,1740.7
28-09-2017,1740.25
27-09-2017,1718.95
26-09-2017,1739.85
25-09-2017,1754.7
22-09-2017,1782.5
21-09-2017,1788.85
20-09-2017,1766.6
19-09-2017,1752.85
18-09-2017,1770.9
15-09-2017,1770.85
14-09-2017,1771.45
13-09-2017,1777.3
12/9/2017,1797.4
11/9/2017,1781.35
8/9/2017,1778.25
7/9/2017,1778.85
6/9/2017,1774.85
5/9/2017,1767
4/9/2017,1755.55
1/9/2017,1759.2
31-08-2017,1775.45
30-08-2017,1759.4
29-08-2017,1727.85
28-08-2017,1766.75
24-08-2017,1755.9
23-08-2017,1762.85
22-08-2017,1749.9
21-08-2017,1738.9
18-08-2017,1735.05
17-08-2017,1758.15
14-08-2017,1714.4
11/8/2017,1694.15
10/8/2017,1702.5
9/8/2017,1731.45
8/8/2017,1720.6
7/8/2017,1726.6
4/8/2017,1732.9
3/8/2017,1737.65
2/8/2017,1766
1/8/2017,1774.4
31-07-2017,1786.15
28-07-2017,1783.8
27-07-2017,1728.5
26-07-2017,1633.25
25-07-2017,1632.3
24-07-2017,1635
21-07-2017,1641.6
20-07-2017,1651.1
19-07-2017,1655.05
18-07-2017,1653.15
17-07-2017,1651.8
14-07-2017,1648.3
13-07-2017,1656.3
12/7/2017,1639.8
11/7/2017,1641.5
10/7/2017,1638.15
7/7/2017,1629.2
6/7/2017,1647.4
5/7/2017,1629.4
4/7/2017,1640.4
3/7/2017,1622.2
30-06-2017,1616.35
29-06-2017,1632.05
28-06-2017,1628.6
27-06-2017,1651.35
23-06-2017,1650.85
22-06-2017,1654.7
21-06-2017,1627.4
20-06-2017,1633.45
19-06-2017,1653.7
16-06-2017,1639.1
15-06-2017,1637.8
14-06-2017,1651
13-06-2017,1668.45
12/6/2017,1643.45
9/6/2017,1644.85
8/6/2017,1634.05
7/6/2017,1597.6
6/6/2017,1606.1
5/6/2017,1605.95
2/6/2017,1610.1
1/6/2017,1582.6
31-05-2017,1570.15
30-05-2017,1581.75
29-05-2017,1598.8
26-05-2017,1547.85
25-05-2017,1538.45
24-05-2017,1524.9
23-05-2017,1510.7
22-05-2017,1519.45
19-05-2017,1521.3
18-05-2017,1539.2
17-05-2017,1552.65
16-05-2017,1566.65
15-05-2017,1558.65
12/5/2017,1548.85
11/5/2017,1561.7
10/5/2017,1572.8
9/5/2017,1523.3
8/5/2017,1529.8
5/5/2017,1546.5
4/5/2017,1564.4
3/5/2017,1571.05
2/5/2017,1582.95
28-04-2017,1537.05
27-04-2017,1567.35
26-04-2017,1585
25-04-2017,1548.4
24-04-2017,1530.95
21-04-2017,1507.15
20-04-2017,1516.95
19-04-2017,1489.9
18-04-2017,1479.8
17-04-2017,1477.95
13-04-2017,1474.85
12/4/2017,1465.85
11/4/2017,1475.6
10/4/2017,1466.65
7/4/2017,1484
6/4/2017,1484.45
5/4/2017,1490.05
3/4/2017,1532.7
31-03-2017,1502.4
30-03-2017,1520.9
29-03-2017,1518.85
28-03-2017,1503.8
27-03-2017,1474.8
24-03-2017,1462.05
23-03-2017,1456
22-03-2017,1442.4
21-03-2017,1458.05
20-03-2017,1458.45
17-03-2017,1450.75
16-03-2017,1449.7
15-03-2017,1428.75
14-03-2017,1423.05
10/3/2017,1372.5
9/3/2017,1371.25
8/3/2017,1367.3
7/3/2017,1365.1
6/3/2017,1365.25
3/3/2017,1371.35
2/3/2017,1397.8
1/3/2017,1400.6
28-02-2017,1368.8
27-02-2017,1374.75
23-02-2017,1385.1
22-02-2017,1394.75
21-02-2017,1411.95
20-02-2017,1394.25
17-02-2017,1402.05
16-02-2017,1393.35
15-02-2017,1398.2
14-02-2017,1398.2
13-02-2017,1394.2
10/2/2017,1388.4
9/2/2017,1399.55
8/2/2017,1399.55
7/2/2017,1405.75
6/2/2017,1399.55
3/2/2017,1395.95
2/2/2017,1402.7
1/2/2017,1414.95
31-01-2017,1366.35
30-01-2017,1368.9
27-01-2017,1370.7
25-01-2017,1336
24-01-2017,1280.85
23-01-2017,1258.75
20-01-2017,1236.8
19-01-2017,1241.35
18-01-2017,1247.3
17-01-2017,1243.05
16-01-2017,1255.85
13-01-2017,1244.1
12/1/2017,1220.1
11/1/2017,1228.95
10/1/2017,1216.45
9/1/2017,1222.25
6/1/2017,1222.15
5/1/2017,1216.55
4/1/2017,1212.5
3/1/2017,1215.25
2/1/2017,1219.25
30-12-2016,1262.45
29-12-2016,1256.05
28-12-2016,1236.9
27-12-2016,1231.8
26-12-2016,1222.15
23-12-2016,1225.2
22-12-2016,1218.8
21-12-2016,1236.85
20-12-2016,1238.05
19-12-2016,1250.25
16-12-2016,1270.35
15-12-2016,1259.55
14-12-2016,1265.75
13-12-2016,1276.95
12/12/2016,1262.4
9/12/2016,1267.1
8/12/2016,1287.15
7/12/2016,1265.45
6/12/2016,1243.8
5/12/2016,1218.55
2/12/2016,1240.05
1/12/2016,1269.95
30-11-2016,1264.7
29-11-2016,1255.5
28-11-2016,1247.25
25-11-2016,1241.8
24-11-2016,1218.35
23-11-2016,1225.95
22-11-2016,1247.45
21-11-2016,1225.15
18-11-2016,1250.9
17-11-2016,1249.9
16-11-2016,1254.6
15-11-2016,1226.2
11/11/2016,1271.5
10/11/2016,1332.05
9/11/2016,1349.1
8/11/2016,1388.75
7/11/2016,1379.45
4/11/2016,1385.9
3/11/2016,1400.8
2/11/2016,1403.9
1/11/2016,1416.65
30-10-2016,1380.85
28-10-2016,1388.1
27-10-2016,1383.4
26-10-2016,1335.95
25-10-2016,1339.8
24-10-2016,1351.65
21-10-2016,1336.5
20-10-2016,1359.05
19-10-2016,1342.1
18-10-2016,1351.8
17-10-2016,1302
14-10-2016,1319.2
13-10-2016,1338.45
10/10/2016,1391.8
7/10/2016,1405.6
6/10/2016,1423.8
5/10/2016,1420.8
4/10/2016,1429.45
3/10/2016,1425.1
30-09-2016,1393.05
29-09-2016,1400.1
28-09-2016,1422.95
27-09-2016,1417.7
26-09-2016,1413.75
23-09-2016,1424.6
22-09-2016,1413.5
21-09-2016,1392.2
20-09-2016,1393.55
19-09-2016,1394.1
16-09-2016,1400.35
15-09-2016,1409.1
14-09-2016,1392.5
12/9/2016,1394.65
9/9/2016,1410.85
8/9/2016,1437.35
7/9/2016,1427.7
6/9/2016,1454.9
2/9/2016,1438
1/9/2016,1421.9
31-08-2016,1406.15
30-08-2016,1392.3
29-08-2016,1375.1
26-08-2016,1366.95
25-08-2016,1357.6
24-08-2016,1384.25
23-08-2016,1376.05
22-08-2016,1377.75
19-08-2016,1369.65
18-08-2016,1374.15
17-08-2016,1365.4
16-08-2016,1359.8
12/8/2016,1378.6
11/8/2016,1348.75
10/8/2016,1337.45
9/8/2016,1342.7
8/8/2016,1367.45
5/8/2016,1340.45
4/8/2016,1319.85
3/8/2016,1325.25
2/8/2016,1341.95
1/8/2016,1374.5
29-07-2016,1374.35
28-07-2016,1401.25
27-07-2016,1387.8
26-07-2016,1367.6
25-07-2016,1380
22-07-2016,1355.65
