Date,Close
27-01-2017,279.87
25-01-2017,281.2
24-01-2017,271.97
23-01-2017,276.22
20-01-2017,271.73
19-01-2017,269.43
18-01-2017,269.26
17-01-2017,264.98
16-01-2017,265.93
13-01-2017,263.57
12/1/2017,264.95
11/1/2017,263.56
10/1/2017,252.51
9/1/2017,250.81
6/1/2017,249.44
5/1/2017,241.94
4/1/2017,232.67
3/1/2017,232.57
2/1/2017,228.81
30-12-2016,231.26
29-12-2016,229.77
28-12-2016,222.78
27-12-2016,225.2
26-12-2016,220.3
23-12-2016,224.93
22-12-2016,225.37
21-12-2016,227.66
20-12-2016,229.59
19-12-2016,236.16
16-12-2016,236.26
15-12-2016,237.29
14-12-2016,239.47
13-12-2016,241.33
12/12/2016,238.54
9/12/2016,243.73
8/12/2016,242.62
7/12/2016,237.93
6/12/2016,238.6
5/12/2016,236.64
2/12/2016,230
1/12/2016,232.32
30-11-2016,234.28
29-11-2016,228.84
28-11-2016,229.79
25-11-2016,233.5
24-11-2016,223.72
23-11-2016,225.14
22-11-2016,226.34
21-11-2016,222.5
18-11-2016,235.97
17-11-2016,234.91
16-11-2016,235.88
15-11-2016,231.77
11/11/2016,243.1
10/11/2016,258.14
9/11/2016,243.84
8/11/2016,244.79
7/11/2016,241.19
4/11/2016,239.28
3/11/2016,241.47
2/11/2016,242.16
1/11/2016,249.91
30-10-2016,253.52
28-10-2016,254.38
27-10-2016,250.85
26-10-2016,257.76
25-10-2016,261.57
24-10-2016,261.75
21-10-2016,263.41
20-10-2016,261.76
19-10-2016,258.37
18-10-2016,258.26
17-10-2016,250.17
14-10-2016,251.99
13-10-2016,251
10/10/2016,255.89
7/10/2016,255.02
6/10/2016,256.05
5/10/2016,255.8
4/10/2016,256.68
3/10/2016,254.22
30-09-2016,250.85
29-09-2016,246.11
28-09-2016,253.7
27-09-2016,249.25
26-09-2016,247.2
23-09-2016,246.48
22-09-2016,249.25
21-09-2016,243.54
20-09-2016,240.91
19-09-2016,235.61
16-09-2016,233.67
15-09-2016,244.36
14-09-2016,250.68
12/9/2016,241.07
9/9/2016,255.45
8/9/2016,266.13
7/9/2016,281.08
6/9/2016,288.18
2/9/2016,277.5
1/9/2016,273.13
31-08-2016,272.56
30-08-2016,271.01
29-08-2016,267.46
26-08-2016,265.25
25-08-2016,268.73
24-08-2016,267.71
23-08-2016,268.42
22-08-2016,268.66
19-08-2016,267.33
18-08-2016,264.11
17-08-2016,261.59
16-08-2016,258.98
12/8/2016,258.2
11/8/2016,250.53
10/8/2016,252.96
9/8/2016,251.88
8/8/2016,252.87
5/8/2016,251.64
4/8/2016,245.9
3/8/2016,246.99
2/8/2016,245.7
1/8/2016,244.29
29-07-2016,243.44
28-07-2016,244.11
27-07-2016,240.02
26-07-2016,240.05
25-07-2016,236.5
22-07-2016,231.67
21-07-2016,230.9
20-07-2016,232.29
19-07-2016,230.72
18-07-2016,234.95
15-07-2016,235.79
14-07-2016,233.85
13-07-2016,229.48
12/7/2016,230.75
11/7/2016,228.54
8/7/2016,223.82
7/7/2016,222.44
5/7/2016,225.11
4/7/2016,223.86
1/7/2016,225.98
30-06-2016,221.3
29-06-2016,214.7
28-06-2016,213.83
27-06-2016,215.26
24-06-2016,215.99
23-06-2016,222.35
22-06-2016,215.74
21-06-2016,214.03
20-06-2016,214.95
17-06-2016,214.06
16-06-2016,212.09
15-06-2016,214.13
14-06-2016,213.09
13-06-2016,212.9
10/6/2016,212.45
9/6/2016,208.06
8/6/2016,210.62
7/6/2016,213.26
6/6/2016,212.53
3/6/2016,209.85
2/6/2016,209.73
1/6/2016,203.43
31-05-2016,206.39
30-05-2016,205.1
27-05-2016,205.34
26-05-2016,203.69
25-05-2016,199.24
24-05-2016,195.38
23-05-2016,195.33
20-05-2016,195.5
19-05-2016,193.37
18-05-2016,194.22
17-05-2016,194.07
16-05-2016,195.87
13-05-2016,189.82
12/5/2016,190.96
11/5/2016,191.25
10/5/2016,189.96
9/5/2016,189.18
6/5/2016,182.01
5/5/2016,182.46
4/5/2016,183.54
3/5/2016,186.4
2/5/2016,189.05
29-04-2016,188.73
28-04-2016,188.99
27-04-2016,183.12
26-04-2016,182.11
25-04-2016,175.7
22-04-2016,175.16
21-04-2016,176.38
20-04-2016,176.35
18-04-2016,178.67
13-04-2016,173.9
12/4/2016,171.89
11/4/2016,171.92
8/4/2016,169.96
7/4/2016,167.05
6/4/2016,167
5/4/2016,165.89
4/4/2016,173.57
1/4/2016,171.14
31-03-2016,172.91
30-03-2016,173.18
29-03-2016,169.33
28-03-2016,168.47
23-03-2016,169.6
22-03-2016,166.83
21-03-2016,166.31
18-03-2016,162.84
17-03-2016,159.86
16-03-2016,160.88
15-03-2016,162.23
14-03-2016,160.53
11/3/2016,159.9
10/3/2016,158.48
9/3/2016,157.88
8/3/2016,152.08
4/3/2016,151.87
3/3/2016,151.44
2/3/2016,150.85
1/3/2016,143.7
29-02-2016,137.67
26-02-2016,137.19
25-02-2016,134.29
24-02-2016,137.9
23-02-2016,137.15
22-02-2016,142.53
19-02-2016,142.8
18-02-2016,143
17-02-2016,144.17
16-02-2016,146.61
15-02-2016,150.33
12/2/2016,145.34
11/2/2016,142.72
10/2/2016,146.85
9/2/2016,149.51
8/2/2016,153.55
5/2/2016,155.47
4/2/2016,151.98
3/2/2016,155.68
2/2/2016,153.06
1/2/2016,154.47
29-01-2016,149.38
28-01-2016,134.71
27-01-2016,135.45
25-01-2016,135.4
22-01-2016,136.71
21-01-2016,130.79
20-01-2016,128.93
19-01-2016,136.2
18-01-2016,131.18
15-01-2016,132.55
14-01-2016,134.52
13-01-2016,136.54
12/1/2016,134.63
11/1/2016,138.92
8/1/2016,138.75
7/1/2016,135.63
6/1/2016,140.64
5/1/2016,141.62
4/1/2016,141.06
1/1/2016,146.46
31-12-2015,145.23
30-12-2015,146.72
29-12-2015,146.4
28-12-2015,146.32
24-12-2015,145.07
23-12-2015,145
22-12-2015,142.72
21-12-2015,144
18-12-2015,143.81
17-12-2015,144.11
16-12-2015,139.66
15-12-2015,138.11
14-12-2015,136.44
11/12/2015,136.15
10/12/2015,141.39
9/12/2015,143.24
8/12/2015,145.13
7/12/2015,147.01
4/12/2015,147.88
3/12/2015,150.14
2/12/2015,149.91
1/12/2015,152.01
30-11-2015,153.3
27-11-2015,152.38
26-11-2015,149.91
24-11-2015,148.85
23-11-2015,147.99
20-11-2015,146.34
19-11-2015,146.63
18-11-2015,144.61
17-11-2015,149.04
16-11-2015,150.17
13-11-2015,147.49
11/11/2015,151.34
10/11/2015,147.92
9/11/2015,152.47
6/11/2015,151.69
5/11/2015,152.27
4/11/2015,156.64
3/11/2015,155.82
2/11/2015,154.09
30-10-2015,151.82
29-10-2015,148.7
28-10-2015,145.86
27-10-2015,150.23
26-10-2015,149.25
23-10-2015,154.06
21-10-2015,153.04
20-10-2015,154.03
19-10-2015,154.01
16-10-2015,154.62
15-10-2015,151.8
14-10-2015,147.7
13-10-2015,146.76
12/10/2015,144.84
9/10/2015,145.04
8/10/2015,145.72
7/10/2015,147.4
6/10/2015,148.81
5/10/2015,150.12
1/10/2015,145.66
30-09-2015,145.92
29-09-2015,147.65
28-09-2015,145.95
24-09-2015,144.18
23-09-2015,147.7
22-09-2015,146.62
21-09-2015,153.75
