Date,Close
8/3/2018,296.95
7/3/2018,286.7
6/3/2018,295.1
5/3/2018,303.1
1/3/2018,305.25
28-02-2018,313.5
27-02-2018,319.65
26-02-2018,327
23-02-2018,321.3
22-02-2018,318
21-02-2018,319.3
20-02-2018,317.65
19-02-2018,319.75
16-02-2018,321
15-02-2018,328.6
14-02-2018,318.55
12/2/2018,326
9/2/2018,326.75
8/2/2018,334.55
7/2/2018,332.25
6/2/2018,330.75
5/2/2018,331.65
2/2/2018,334.8
1/2/2018,345.75
31-01-2018,352.95
30-01-2018,352.6
29-01-2018,357.3
25-01-2018,358.3
24-01-2018,352.65
23-01-2018,362.05
22-01-2018,351.3
19-01-2018,353.55
18-01-2018,346.1
17-01-2018,343.1
16-01-2018,334.15
15-01-2018,329.45
12/1/2018,317.6
11/1/2018,309.45
10/1/2018,312
9/1/2018,312.15
8/1/2018,314.15
5/1/2018,312.6
4/1/2018,314.8
3/1/2018,315.05
2/1/2018,309.25
1/1/2018,310.55
29-12-2017,314
28-12-2017,314.25
27-12-2017,312.65
26-12-2017,317.5
22-12-2017,316.4
21-12-2017,314.75
20-12-2017,315.65
19-12-2017,313.6
18-12-2017,308.85
15-12-2017,303.45
14-12-2017,304.55
13-12-2017,303.05
12/12/2017,307.4
11/12/2017,311.1
8/12/2017,310.55
7/12/2017,306
6/12/2017,299.4
5/12/2017,305.4
4/12/2017,304.25
1/12/2017,305.25
30-11-2017,307.8
29-11-2017,315.05
28-11-2017,313.75
27-11-2017,317
24-11-2017,317.05
23-11-2017,319.1
22-11-2017,318.9
21-11-2017,320.05
20-11-2017,318.5
17-11-2017,325.1
16-11-2017,319.15
15-11-2017,315.55
14-11-2017,313.85
13-11-2017,314.15
10/11/2017,318.6
9/11/2017,311.6
8/11/2017,305.8
7/11/2017,312.2
6/11/2017,316.15
3/11/2017,315.85
2/11/2017,316.65
1/11/2017,313.2
31-10-2017,299.95
30-10-2017,300.55
27-10-2017,300.95
26-10-2017,299.25
25-10-2017,305.6
24-10-2017,266.45
23-10-2017,262.55
19-10-2017,257.85
18-10-2017,263.05
17-10-2017,273.9
16-10-2017,274.05
13-10-2017,271.4
12/10/2017,267.55
11/10/2017,267.3
10/10/2017,269.25
9/10/2017,271.85
6/10/2017,272.25
5/10/2017,271.75
4/10/2017,276
3/10/2017,278.45
29-09-2017,276.95
28-09-2017,275.55
27-09-2017,276.25
26-09-2017,282.7
25-09-2017,279.5
22-09-2017,277.1
21-09-2017,285
20-09-2017,290.8
19-09-2017,294.35
18-09-2017,292.6
15-09-2017,291.95
14-09-2017,293.85
13-09-2017,291.95
12/9/2017,291.1
11/9/2017,291
8/9/2017,292
7/9/2017,292.7
6/9/2017,295.25
5/9/2017,297.8
4/9/2017,297.15
1/9/2017,298.2
31-08-2017,297.65
30-08-2017,300.35
29-08-2017,298.5
28-08-2017,300.25
24-08-2017,297.9
23-08-2017,298.35
22-08-2017,293.45
21-08-2017,293
18-08-2017,293.05
17-08-2017,293.7
16-08-2017,294.2
14-08-2017,291.8
11/8/2017,287.1
10/8/2017,288.7
9/8/2017,290.85
8/8/2017,294.85
7/8/2017,299.95
4/8/2017,296.15
3/8/2017,295.6
2/8/2017,301.6
1/8/2017,302.2
31-07-2017,301.95
28-07-2017,296
27-07-2017,307.05
26-07-2017,310.2
25-07-2017,303.9
24-07-2017,302.95
21-07-2017,301.2
20-07-2017,300.55
19-07-2017,302.05
18-07-2017,302.6
17-07-2017,303.05
14-07-2017,298
13-07-2017,297.75
12/7/2017,292.75
11/7/2017,289.75
10/7/2017,291.5
7/7/2017,289.8
6/7/2017,293.55
5/7/2017,292.6
4/7/2017,289.45
3/7/2017,289.95
30-06-2017,290.1
29-06-2017,293.7
28-06-2017,290.95
27-06-2017,288
23-06-2017,291.5
22-06-2017,289.45
21-06-2017,291
20-06-2017,292.55
19-06-2017,291.45
16-06-2017,287.73
15-06-2017,288.09
14-06-2017,319.15
13-06-2017,314.8
12/6/2017,287.05
9/6/2017,292.55
8/6/2017,291.05
7/6/2017,295.23
6/6/2017,289.68
5/6/2017,290.59
2/6/2017,289.14
1/6/2017,290.95
31-05-2017,296.64
30-05-2017,291.5
29-05-2017,286.09
26-05-2017,292.41
25-05-2017,288.73
24-05-2017,278.91
23-05-2017,278.41
22-05-2017,277.18
19-05-2017,279.18
18-05-2017,279.09
17-05-2017,281.64
16-05-2017,275.18
15-05-2017,274.59
12/5/2017,269.68
11/5/2017,273.05
10/5/2017,271.41
9/5/2017,273.91
8/5/2017,275.73
5/5/2017,271.41
4/5/2017,270.86
3/5/2017,247.95
2/5/2017,250.86
28-04-2017,253.18
27-04-2017,249.14
26-04-2017,251.77
25-04-2017,247.77
24-04-2017,244.27
21-04-2017,244.68
20-04-2017,248
19-04-2017,255.41
18-04-2017,257.27
17-04-2017,256.09
13-04-2017,256.23
12/4/2017,255.23
11/4/2017,257.18
10/4/2017,252.41
7/4/2017,277
6/4/2017,280.85
5/4/2017,284.85
3/4/2017,260.68
31-03-2017,251.91
30-03-2017,255.82
29-03-2017,256.32
28-03-2017,251.77
27-03-2017,248.64
24-03-2017,249.82
23-03-2017,242.77
22-03-2017,241.45
21-03-2017,247.45
20-03-2017,250.14
17-03-2017,255.23
16-03-2017,258.59
15-03-2017,259.23
14-03-2017,260.68
10/3/2017,245.95
9/3/2017,248.41
8/3/2017,249.55
7/3/2017,250.95
6/3/2017,251.59
3/3/2017,250.77
2/3/2017,252.95
1/3/2017,253.64
28-02-2017,251.27
27-02-2017,253.5
23-02-2017,258.59
22-02-2017,259.95
21-02-2017,259
20-02-2017,256.55
17-02-2017,257.32
16-02-2017,253.45
15-02-2017,255.14
14-02-2017,259
13-02-2017,281.7
10/2/2017,255.91
9/2/2017,259.09
8/2/2017,259.86
7/2/2017,261.68
6/2/2017,263.95
3/2/2017,255.82
2/2/2017,259.59
1/2/2017,255.36
31-01-2017,244.59
30-01-2017,246.23
27-01-2017,247.32
25-01-2017,236.14
24-01-2017,233.73
23-01-2017,234.05
20-01-2017,239.45
19-01-2017,245.18
18-01-2017,243.95
17-01-2017,244.05
16-01-2017,244.73
13-01-2017,243.23
12/1/2017,244
11/1/2017,240.86
10/1/2017,236.64
9/1/2017,234.55
6/1/2017,234.68
5/1/2017,233.77
4/1/2017,228.27
3/1/2017,231.18
2/1/2017,228.91
30-12-2016,232.09
29-12-2016,228.32
28-12-2016,228.73
27-12-2016,230.27
26-12-2016,225.82
23-12-2016,229.05
22-12-2016,230
21-12-2016,230.32
20-12-2016,228.73
19-12-2016,233.82
16-12-2016,232.36
15-12-2016,236.68
14-12-2016,236.95
13-12-2016,240.68
12/12/2016,264.65
9/12/2016,243.95
8/12/2016,238.36
7/12/2016,234.95
6/12/2016,237.45
5/12/2016,237.05
2/12/2016,236.05
1/12/2016,235.77
30-11-2016,240.91
29-11-2016,232.5
28-11-2016,232.14
25-11-2016,236.23
24-11-2016,236.05
23-11-2016,240.91
22-11-2016,239.41
21-11-2016,237.77
18-11-2016,240.5
17-11-2016,243.36
16-11-2016,242.05
15-11-2016,244.82
11/11/2016,277
10/11/2016,265.95
9/11/2016,255.95
8/11/2016,257.45
7/11/2016,253.41
4/11/2016,245.18
3/11/2016,245.27
2/11/2016,247.14
1/11/2016,250.32
30-10-2016,251.82
28-10-2016,251.91
27-10-2016,258.14
26-10-2016,253.23
25-10-2016,262.82
24-10-2016,258.68
21-10-2016,252.45
20-10-2016,252.27
19-10-2016,240.91
18-10-2016,245.82
17-10-2016,235.05
14-10-2016,219.86
13-10-2016,219.27
10/10/2016,227.36
7/10/2016,227.82
6/10/2016,228.73
5/10/2016,232.41
4/10/2016,234.73
3/10/2016,232.77
30-09-2016,229.36
29-09-2016,228.18
28-09-2016,237.09
27-09-2016,237.09
26-09-2016,239.27
23-09-2016,247.09
22-09-2016,250.5
21-09-2016,245.14
20-09-2016,247.27
19-09-2016,247.14
16-09-2016,243.23
15-09-2016,246.05
14-09-2016,246.91
12/9/2016,244.32
9/9/2016,249.23
8/9/2016,251.23
7/9/2016,252.86
6/9/2016,247.68
2/9/2016,237.59
1/9/2016,237.18
31-08-2016,234.27
30-08-2016,232.86
29-08-2016,227.64
26-08-2016,222.95
25-08-2016,224.68
24-08-2016,226.27
23-08-2016,227.41
22-08-2016,229.23
19-08-2016,230.91
18-08-2016,229.86
17-08-2016,224.82
16-08-2016,226.09
12/8/2016,223.59
11/8/2016,220.32
10/8/2016,217.55
9/8/2016,223.05
8/8/2016,222.95
5/8/2016,223.73
4/8/2016,218.77
3/8/2016,220
2/8/2016,223.05
1/8/2016,226.55
29-07-2016,238.95
28-07-2016,247.36
27-07-2016,245.36
26-07-2016,238.23
25-07-2016,244.68
22-07-2016,239.59
21-07-2016,238.09
20-07-2016,243.27
19-07-2016,244.68
18-07-2016,239.64
15-07-2016,241.09
14-07-2016,243.86
13-07-2016,237.41
12/7/2016,237.77
11/7/2016,227.14
8/7/2016,219.59
7/7/2016,222.23
5/7/2016,223
4/7/2016,225.05
1/7/2016,218.55
30-06-2016,218.36
29-06-2016,215
28-06-2016,211.91
27-06-2016,211.68
24-06-2016,210.05
23-06-2016,218.95
22-06-2016,217
21-06-2016,216.55
20-06-2016,216.59
17-06-2016,216.68
16-06-2016,217.82
15-06-2016,225.77
14-06-2016,223.05
13-06-2016,221.91
10/6/2016,229.68
9/6/2016,231.41
8/6/2016,234.18
7/6/2016,230.77
6/6/2016,221.23
3/6/2016,221.5
2/6/2016,219.32
1/6/2016,218.27
31-05-2016,222.91
30-05-2016,222.45
27-05-2016,220.91
26-05-2016,218.82
25-05-2016,213.14
24-05-2016,204
23-05-2016,200.86
20-05-2016,200.05
19-05-2016,205.05
18-05-2016,205.68
17-05-2016,205.68
16-05-2016,203.64
13-05-2016,205.95
12/5/2016,210.77
11/5/2016,203.73
10/5/2016,205
9/5/2016,204.82
6/5/2016,198.32
5/5/2016,195.32
4/5/2016,195.23
3/5/2016,201.23
2/5/2016,206.32
29-04-2016,215.09
28-04-2016,218.32
27-04-2016,222.55
26-04-2016,231
25-04-2016,230.09
22-04-2016,229.05
21-04-2016,230.05
20-04-2016,216.5
18-04-2016,215.23
13-04-2016,219.09
12/4/2016,207.86
11/4/2016,204.36
8/4/2016,201.27
7/4/2016,200.14
6/4/2016,202.55
5/4/2016,205
4/4/2016,216.82
1/4/2016,216.91
31-03-2016,215.05
30-03-2016,215.86
29-03-2016,203.05
28-03-2016,204.77
23-03-2016,213
22-03-2016,212.45
21-03-2016,213.45
18-03-2016,209.41
17-03-2016,206.86
16-03-2016,205.86
15-03-2016,201.23
14-03-2016,201.55
11/3/2016,194.36
10/3/2016,195.86
9/3/2016,196.64
8/3/2016,197.14
4/3/2016,200.45
3/3/2016,198.09
2/3/2016,200.18
1/3/2016,186.45
29-02-2016,172.73
26-02-2016,168.05
25-02-2016,166.68
24-02-2016,170.05
23-02-2016,174.64
22-02-2016,180.41
19-02-2016,180.5
18-02-2016,178.27
17-02-2016,173.36
16-02-2016,178.91
15-02-2016,184.91
12/2/2016,176.55
11/2/2016,181.23
10/2/2016,188.32
9/2/2016,190.27
8/2/2016,189.59
5/2/2016,190.18
4/2/2016,185.5
3/2/2016,185.55
2/2/2016,191.45
1/2/2016,197.41
29-01-2016,209.18
28-01-2016,211.77
27-01-2016,215.41
25-01-2016,214.68
22-01-2016,211.59
21-01-2016,205.64
20-01-2016,203.77
19-01-2016,208
18-01-2016,202.45
15-01-2016,204.14
14-01-2016,213.91
13-01-2016,217.09
12/1/2016,215.32
11/1/2016,217.73
8/1/2016,222.68
7/1/2016,224.55
6/1/2016,227.36
5/1/2016,233.41
4/1/2016,232.32
1/1/2016,239.09
31-12-2015,237.68
30-12-2015,239.18
29-12-2015,241.09
28-12-2015,240.14
24-12-2015,234.36
23-12-2015,238
22-12-2015,235.91
21-12-2015,234.73
18-12-2015,227.36
17-12-2015,230.05
16-12-2015,229.09
15-12-2015,223.95
14-12-2015,226.32
11/12/2015,226.68
10/12/2015,235.14
9/12/2015,235.91
8/12/2015,237.68
7/12/2015,239.27
4/12/2015,237.68
3/12/2015,241.82
2/12/2015,245.73
1/12/2015,248.73
30-11-2015,249.18
27-11-2015,245.09
26-11-2015,240.36
24-11-2015,239.5
23-11-2015,241
20-11-2015,240.73
19-11-2015,241.95
18-11-2015,236.59
17-11-2015,243.05
16-11-2015,242.91
13-11-2015,237.91
11/11/2015,240
10/11/2015,238.55
9/11/2015,239
6/11/2015,243.14
5/11/2015,245.59
4/11/2015,248.55
3/11/2015,253.77
2/11/2015,253.91
30-10-2015,251.82
29-10-2015,246.77
28-10-2015,246.82
27-10-2015,257.91
26-10-2015,259.27
23-10-2015,260.14
21-10-2015,256.59
20-10-2015,260.14
19-10-2015,261.09
16-10-2015,263.64
15-10-2015,260.14
14-10-2015,257.14
13-10-2015,261.27
12/10/2015,261.55
9/10/2015,260.09
8/10/2015,253.14
7/10/2015,257.18
6/10/2015,257.05
5/10/2015,254.95
1/10/2015,243.05
30-09-2015,245.68
29-09-2015,244.41
28-09-2015,244.14
24-09-2015,244.14
23-09-2015,249
22-09-2015,246.05
21-09-2015,254
