Date,Close
,
19-09-2018,1227
18-09-2018,1216.25
17-09-2018,1229.9
14-09-2018,1237.5
12/9/2018,1231.6
11/9/2018,1206.4
10/9/2018,1225.15
7/9/2018,1247.95
6/9/2018,1260.35
5/9/2018,1238.55
4/9/2018,1259.7
3/9/2018,1270.05
31-08-2018,1285.35
30-08-2018,1276.05
29-08-2018,1287.55
28-08-2018,1284.55
27-08-2018,1274.45
24-08-2018,1254.8
23-08-2018,1248.15
21-08-2018,1263.6
20-08-2018,1271.95
17-08-2018,1262.95
16-08-2018,1244.9
14-08-2018,1291.6
13-08-2018,1287.55
10/8/2018,1286.8
9/8/2018,1277.7
8/8/2018,1290.35
7/8/2018,1283.5
6/8/2018,1282.35
3/8/2018,1309.2
2/8/2018,1281
1/8/2018,1314.4
31-07-2018,1309.35
30-07-2018,1304.65
27-07-2018,1311
26-07-2018,1309.6
25-07-2018,1314.8
24-07-2018,1313.35
23-07-2018,1336.2
20-07-2018,1333.45
19-07-2018,1350.25
18-07-2018,1402.05
17-07-2018,1402.7
16-07-2018,1408.35
13-07-2018,1404.85
12/7/2018,1393.6
11/7/2018,1382.2
10/7/2018,1372.45
9/7/2018,1385.7
6/7/2018,1370.65
5/7/2018,1364.2
4/7/2018,1366.35
3/7/2018,1352.55
2/7/2018,1338.5
29-06-2018,1341.8
28-06-2018,1338.1
27-06-2018,1324.75
26-06-2018,1330.75
25-06-2018,1329.45
22-06-2018,1320.25
21-06-2018,1313.45
20-06-2018,1327.75
19-06-2018,1307.15
18-06-2018,1314.05
15-06-2018,1340.45
14-06-2018,1333.55
13-06-2018,1326.25
12/6/2018,1331.35
11/6/2018,1320.3
8/6/2018,1318.8
7/6/2018,1308.45
6/6/2018,1316
5/6/2018,1304.25
4/6/2018,1303.95
1/6/2018,1318.8
31-05-2018,1337
30-05-2018,1302.15
29-05-2018,1283.15
28-05-2018,1301.15
25-05-2018,1298.25
24-05-2018,1275.55
23-05-2018,1255.8
22-05-2018,1264.4
21-05-2018,1273.9
18-05-2018,1294.25
17-05-2018,1269
16-05-2018,1281.75
15-05-2018,1282.15
14-05-2018,1268.95
11/5/2018,1265.45
10/5/2018,1247.25
9/5/2018,1248.35
8/5/2018,1241.4
7/5/2018,1244.55
4/5/2018,1231.55
3/5/2018,1233.4
2/5/2018,1257.25
30-04-2018,1210.35
27-04-2018,1188.55
26-04-2018,1183.75
25-04-2018,1167.3
24-04-2018,1166.8
23-04-2018,1170.6
20-04-2018,1154.45
19-04-2018,1155.2
18-04-2018,1157.95
17-04-2018,1165.1
16-04-2018,1170.05
13-04-2018,1148.5
12/4/2018,1131.35
11/4/2018,1125.7
10/4/2018,1113.6
9/4/2018,1118.1
6/4/2018,1119.1
5/4/2018,1114.6
4/4/2018,1078.2
3/4/2018,1103
2/4/2018,1097.4
28-03-2018,1048.6
27-03-2018,1049
26-03-2018,1039.6
23-03-2018,1039
22-03-2018,1051.6
21-03-2018,1051.7
20-03-2018,1045.6
19-03-2018,1051.35
16-03-2018,1061
15-03-2018,1087.6
14-03-2018,1083.4
13-03-2018,1084.55
12/3/2018,1100.6
9/3/2018,1084.95
8/3/2018,1081.1
7/3/2018,1085.35
6/3/2018,1082.1
5/3/2018,1098.9
1/3/2018,1096.15
28-02-2018,1088.75
27-02-2018,1092.65
26-02-2018,1105.55
23-02-2018,1079.85
22-02-2018,1072.65
21-02-2018,1054.75
20-02-2018,1045
19-02-2018,1056.5
16-02-2018,1051.75
15-02-2018,1040.9
14-02-2018,1044.75
12/2/2018,1042.8
9/2/2018,1032.6
8/2/2018,1050
7/2/2018,1034.95
6/2/2018,1033.55
5/2/2018,1062.25
2/2/2018,1087.45
1/2/2018,1120.3
31-01-2018,1109.75
30-01-2018,1089.55
29-01-2018,1113.5
25-01-2018,1091.45
24-01-2018,1080.7
23-01-2018,1074.3
22-01-2018,1071.3
19-01-2018,1059.95
18-01-2018,1045.4
